click,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,speaker_early_index,speaker_late_index,ChampFam,TVJearly,TVJlate,blue_excel_early,blue_excel_late,blue_excel_general,speaker_excel_early,speaker_excel_late,RT,language,age,gender,education,background_RT,Browser,OS,screenH,screenW,year_started,league_level,hours_total,games_weekly,champfam_total,time_in_minutes,participant_id,criteria_early,criteria_late,hierarch_early,hierarch_late
5,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,4,,,,,,,,54.636,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
6,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,4,1,0,,,,,,54.636,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
7,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,4,1,0,0.69,0.56,0.57,,,54.636,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
8,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,4,1,0,0.69,0.56,0.57,0.56,,54.636,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
9,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,0,0,4,1,0,0.69,0.56,0.57,0.56,0.49,33.055,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
10,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,4,,,,,,,,33.055,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
11,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,4,1,0,,,,,,33.055,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
12,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,4,1,0,0.69,0.59,0.64,,,33.055,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
13,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,4,1,0,0.69,0.59,0.64,0.65,,33.055,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
14,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,4,1,0,0.69,0.59,0.64,0.65,0.55,26.2,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
15,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,4,,,,,,,,26.2,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
16,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,4,1,1,,,,,,26.2,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
17,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,4,1,1,0.8,0.7,0.69,,,26.2,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
18,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,4,1,1,0.8,0.7,0.69,0.71,,26.2,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
19,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,0,4,1,1,0.8,0.7,0.69,0.71,0.72,16.375,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
20,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,4,,,,,,,,16.375,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
21,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,4,1,1,,,,,,16.375,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
22,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,4,1,1,0.81,0.83,0.85,,,16.375,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
23,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,4,1,1,0.81,0.83,0.85,0.79,,16.375,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
24,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,4,1,1,0.81,0.83,0.85,0.79,0.82,15.015,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
25,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,5,,,,,,,,15.015,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
26,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,5,1,1,,,,,,15.015,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
27,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,5,1,1,0.87,0.92,0.9,,,15.015,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
28,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,5,1,1,0.87,0.92,0.9,0.78,,15.015,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
29,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,1,5,1,1,0.87,0.92,0.9,0.78,0.84,15.456,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
30,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,4,,,,,,,,15.456,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
31,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,4,1,1,,,,,,15.456,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
32,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,4,1,1,0.79,0.72,0.76,,,15.456,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
33,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,4,1,1,0.79,0.72,0.76,0.75,,15.456,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
34,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,1,4,1,1,0.79,0.72,0.76,0.75,0.6,15.096,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
35,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,3,,,,,,,,15.096,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
36,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,3,1,1,,,,,,15.096,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
37,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,3,1,1,0.71,0.64,0.64,,,15.096,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
38,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,3,1,1,0.71,0.64,0.64,0.73,,15.096,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
39,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,3,1,1,0.71,0.64,0.64,0.73,0.6,35.471,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
40,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,4,,,,,,,,35.471,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
41,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,4,1,1,,,,,,35.471,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
42,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,4,1,1,0.8,0.68,0.7,,,35.471,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
43,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,4,1,1,0.8,0.68,0.7,0.77,,35.471,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
44,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,0,4,1,1,0.8,0.68,0.7,0.77,0.65,15.888,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
45,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,,,,,,,,15.888,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
46,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,1,1,,,,,,15.888,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
47,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,1,1,0.71,0.75,0.7,,,15.888,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
48,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,1,1,0.71,0.75,0.7,0.73,,15.888,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
49,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,1,1,0.71,0.75,0.7,0.73,0.63,13.136,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
50,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,3,,,,,,,,13.136,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
51,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,3,1,0,,,,,,13.136,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
52,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,3,1,0,0.8,0.66,0.71,,,13.136,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
53,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,3,1,0,0.8,0.66,0.71,0.76,,13.136,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
54,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,3,1,0,0.8,0.66,0.71,0.76,0.7,19.104,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
55,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,1,,,,,,,,19.104,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
56,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,1,1,0,,,,,,19.104,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
57,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,1,1,0,0.73,0.59,0.66,,,19.104,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
58,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,1,1,0,0.73,0.59,0.66,0.71,,19.104,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
59,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,1,1,0,0.73,0.59,0.66,0.71,0.53,18.224,Vietnamese,20,Female,2,23,Chrome,Windows,864,1536,2013,Silver,10-100,2-Jan,0-30,6.408266667,20,0.25,0.05,0.1,0.07
0,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,0,,,,,,,,,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
1,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,0,1,1,,,,,,,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
2,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,0,1,1,0.84,0.81,0.85,,,,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
3,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,0,1,1,0.84,0.81,0.85,0.49,,,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
4,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,0,1,1,0.84,0.81,0.85,0.49,0.83,100.169,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
5,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,,,,,,,,100.169,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
6,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,0,0,,,,,,100.169,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
7,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,0,0,0.25,0.26,0.3,,,100.169,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
8,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,0,0,0.25,0.26,0.3,0.17,,100.169,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
9,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,0,0,0.25,0.26,0.3,0.17,0.63,29.875,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
10,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,,,,,,,,29.875,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
11,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,1,1,,,,,,29.875,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
12,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,1,1,0.36,0.85,0.82,,,29.875,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
13,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,1,1,0.36,0.85,0.82,0.89,,29.875,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
14,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,0,0,1,1,0.36,0.85,0.82,0.89,0.5,21.995,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
15,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,,,,,,,,21.995,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
16,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,,,,,,21.995,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
17,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,0.68,0.72,0.68,,,21.995,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
18,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,0.68,0.72,0.68,0.72,,21.995,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
19,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,1,1,0,1,1,0.68,0.72,0.68,0.72,0.82,23.258,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
20,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,,,,,,,,23.258,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
21,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,1,0,,,,,,23.258,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
22,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,1,0,0.7,0.21,0.61,,,23.258,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
23,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,1,0,0.7,0.21,0.61,0.42,,23.258,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
24,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,1,0,0,1,0,0.7,0.21,0.61,0.42,0.53,25.8,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
25,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,,,,,,,,25.8,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
26,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,1,0,,,,,,25.8,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
27,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,1,0,0.75,0.44,0.7,,,25.8,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
28,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,1,0,0.75,0.44,0.7,0.67,,25.8,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
29,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,0,1,0,1,0,0.75,0.44,0.7,0.67,0.72,30.979,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
30,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,0,,,,,,,,30.979,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
31,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,0,0,1,,,,,,30.979,english ,30,Other,2,17.432,Chrome,Mac,1050,1680,0,-1,-1,-1,-1,7.42815,21,,,,
